"","kMEgreen","kMEturquoise","kMEblack","kMEpink","kMEgrey"
"ADAM10",0.654316221904416,0.556956041836001,-0.747824055423822,-0.336568801435768,-0.235918378183362
"ADAM11",-0.64114985791562,-0.805556120119182,0.900375053784714,0.523239961097438,0.148087530977312
"ADAM22",0.0177039470830505,0.0743840010223179,-0.0439129699772886,0.540084693200944,0.0122844118994049
"ADAM9",0.733982185889169,0.893206457502326,-0.620642054661783,-0.511363526616425,0.363657565256355
"ADAP1",-0.447069531491909,-0.46999172560538,0.775706407952388,0.325184247300826,0.380240036283962
"ADCY1",-0.408446448573384,-0.524629180129837,0.793474823448384,0.35021519027793,0.391402851228401
"ADCY2",0.0986181453148635,0.143469491981086,0.238696975764964,0.442424981565925,0.461853472453595
"ADD1",-0.486237937759969,-0.267145605937661,0.0871650176563938,-0.00340639680378912,-0.464557615609618
"ADD2",-0.62766362675053,-0.796344050426389,0.93716734885473,0.609584658008016,0.180212301454904
"ADD3",0.210623881648776,0.5667672407385,-0.760958926980203,-0.558133316196174,-0.387855719019704
"ADGRL3",-0.483039280416239,-0.525948325121872,0.625166863534927,0.472888599961463,0.020618772699553
"ADH5",0.638888081358964,0.802930369449405,-0.691765055332051,-0.513857460578234,0.127905195753211
"ADK",-0.0228654420139144,0.225288685154193,-0.405139592471655,-0.73853316870594,-0.3605574698417
"ADRBK1",-0.371867618316075,-0.45662184679297,0.843226933918816,0.372413151036516,0.548985988134728
"ADSS",-0.629946440522045,-0.798583368546608,0.872171285558075,0.739754088123578,0.0794111139564546
"AGL",-0.140987202845027,-0.0380423550239696,0.0863180251391736,0.167778592141445,-0.0684795549513169
"AGRN",0.62943190654618,0.740594822196193,-0.819002432326026,-0.280359007030804,-0.152535752683366
"AGT",0.521644924164325,0.720546612573489,-0.855061306575234,-0.560900143010615,-0.264635707715284
"AHCY",-0.770862413886532,-0.638518358803122,0.138923963504222,0.108484523564124,-0.713765200555611
"AHCYL1",0.422587567243645,0.389036252740557,-0.198959082159347,-0.230923079588265,0.400213799555413
"AHCYL2",0.243334879318677,0.185142449028601,-0.0879751215620909,-0.00535697569079221,0.166288312040896
"AHNAK",0.848233156043997,0.803982838824447,-0.757063863864155,-0.608296730436161,0.149496058348655
"AHNAK2",-0.107124693786383,-0.116827064748837,-0.168608071678654,-0.410196915334997,-0.345889193227492
"AHSA1",-0.0931912329698132,-0.370613944891553,0.706106038684363,0.487024153606582,0.536598727037009
"AIFM1",0.74079858881574,0.941392022620418,-0.640521612085032,-0.533150058799396,0.364491852775111
"AIMP1",0.599066726185656,0.734612189474503,-0.542816085887973,-0.523820728395297,0.24287430943406
"AK1",0.928039395158642,0.79952970263834,-0.54300701548925,-0.401719908833066,0.409077958662891
"AK2",0.820102798998541,0.887917172565784,-0.736114837117275,-0.627724817772476,0.163890655964535
"AK3",0.518138644980127,0.870280816562527,-0.760506651928947,-0.496600906164135,-0.0292427400658127
"AK4",0.634963076556994,0.854536728904321,-0.496227118002446,-0.363947650414995,0.308924973309987
"AKAP12",-0.423584422829541,-0.777679160246205,0.613787647692107,0.340187824026323,-0.147684045537972
"AKR1A1",0.431579303385727,0.229631322748483,0.08471313056993,0.136070068556993,0.519805468564782
"AKR1B1",-0.560224599093976,-0.575830104789477,0.0478430343193965,-0.0471237392019083,-0.780217049971027
"AKR1C3",0.790582010760071,0.922696687561594,-0.717373449734419,-0.457591293252219,0.224139608034874
"AKR7A2",0.81560371396611,0.935212816411332,-0.746045676913686,-0.603064725003161,0.182029586231533
"ALAD",0.715078371991299,0.898932494364868,-0.779413920515538,-0.644190905303422,0.119256836265076
"ALCAM",0.751420343380642,0.941061780083983,-0.705745251931128,-0.32709375983323,0.255227605530927
"ALDH1A1",0.393159083027427,0.639746789549905,-0.687729834383811,-0.709118911537989,-0.197076265863552
"ALDH1L1",0.369994400593904,0.345110378568556,-0.608466096191678,-0.346738648361024,-0.2468959074003
"ALDH2",0.322027394239321,0.647757035605991,-0.773169424956453,-0.627962203315011,-0.300855304063329
"ALDH3A2",0.948498515533,0.737980984061379,-0.570272831565337,-0.376397867690192,0.359839192341421
"ALDH4A1",0.111513245005471,0.433174096207876,-0.601369375281287,-0.0772980945774985,-0.302492319159601
"ALDH5A1",0.384830743802809,0.788834609546096,-0.712274213430291,-0.442591256917674,-0.0405065394078664
"ALDH6A1",0.358323899162493,0.726321337606539,-0.661448943260314,-0.390975460135198,-0.0204615304946568
"ALDH7A1",0.473978643941376,0.66062838951479,-0.878337567468999,-0.695200782349658,-0.356294242973801
"ALDH9A1",0.70984281789827,0.907005091568684,-0.826849495262782,-0.718089494339753,0.0418680880605658
"ALDOA",-0.866330357481916,-0.919497613975043,0.59945486808018,0.308835093474737,-0.467375274320308
"ALDOC",-0.70226768209673,-0.718896393237794,0.28580395867861,0.00581145577012007,-0.611505390989344
"ALPL",0.677588472867344,0.689416115137633,-0.702099526662196,-0.344715943490021,0.0591599536839406
"AMPD2",0.445972228523328,0.331246456831433,-0.136147715513921,0.096479271148871,0.276239819550637
"AMPH",-0.752594479636028,-0.907377401711769,0.83909686405669,0.513166751355383,-0.100977840253207
"ANK2",-0.317827005589388,-0.405043756076257,0.795622241919521,0.484745836920677,0.527817301625619
"ANK3",-0.597338928180526,-0.778856056284896,0.920822195999445,0.651527954762752,0.213970569233987
"ANKFY1",0.514490945548575,0.82576318990375,-0.504916158042054,-0.424140552869801,0.297636208390649
"ANO6",0.685521056341786,0.910827232315386,-0.746822116052345,-0.519465136103492,0.244084900715279
"ANP32A",0.0100445019272586,-0.0676684415150765,-0.226123712385206,-0.0793451599844932,-0.457789886392401
"ANTXR1",0.578722898664827,0.814095003205563,-0.466742915163385,-0.461420553052641,0.430448864273797
"ANXA1",0.879957096654697,0.876504567355905,-0.677996504752052,-0.54624030490322,0.315736671838377
"ANXA11",0.948113303642424,0.707069545895344,-0.469486429820575,-0.170187006866325,0.396113099695908
"ANXA2",0.840443357568601,0.944186852619261,-0.750296294934699,-0.593809047515327,0.280169782871316
"ANXA3",0.510849823736832,0.6021925895111,-0.710277427297605,-0.568433087269111,-0.248498151043405
"ANXA4",0.881666829884842,0.923880334091906,-0.765869079059518,-0.590289403072953,0.214774691137308
"ANXA5",0.8353144789711,0.877393413213186,-0.76490127768746,-0.613847937327769,0.220121980903457
"ANXA6",-0.15975569543113,-0.101397494598204,0.2268477033582,-0.225375730264196,0.343569721630726
"ANXA7",0.912257446967739,0.630850085580888,-0.43446697574872,-0.0734588715068973,0.359706026891401
"AOC3",0.553014776696168,0.811295046124634,-0.459419166189888,-0.250034734149191,0.294142479968332
"AP1B1",-0.53239606988743,-0.769838834375087,0.892513506379258,0.730021483928011,0.169317424758026
"AP1G1",-0.38665514236513,-0.414682095178903,0.778641470735441,0.732192217907947,0.50513812040869
"AP2A1",-0.55703323021812,-0.717681648515485,0.983385047724274,0.681926141565939,0.396151196404533
"AP2A2",-0.576982471748752,-0.715886002039824,0.945267436066998,0.728400153785954,0.336676211392396
"AP2B1",-0.616595699780413,-0.789361211902869,0.964846765412949,0.69997054393912,0.261790099090996
"AP2M1",-0.352355787622897,-0.556545994536441,0.903911517739932,0.787320114259669,0.480936204282892
"AP3B2",-0.469935644255858,-0.62149355671749,0.956355916038362,0.686451070712478,0.452102982931196
"AP3D1",-0.429084215665761,-0.580266212531494,0.953874234048547,0.591554406776708,0.503224608266337
"AP3M2",-0.397046577544707,-0.475162966762356,0.836160400932819,0.348702911063124,0.438532843616494
"APBA1",-0.249144571102731,-0.311888589479888,0.688299394238499,0.347807507696703,0.50755077018853
"APEH",-0.614940472491849,-0.502971565562037,0.147049200732425,-0.117243433349683,-0.563682876399654
"APEX1",0.157407894078289,0.0837629857493895,-0.504360837272201,-0.365947291176951,-0.525306966953614
"APMAP",0.965376627107601,0.795205308102326,-0.544263113472517,-0.172804260592276,0.383648966146779
"APOA1",0.22600414600396,-0.177652674620179,0.148345475693661,0.418049292600818,0.0464369981088574
"APOA1BP",-0.0554951811212846,0.171691435303109,-0.373120149634447,-0.49607369792912,-0.324307616313511
"APOB",0.597499761379158,0.321126614691012,-0.44007169819133,0.0731897695318599,-0.0167125361507425
"APOD",0.484706700026805,0.871163278955291,-0.689887100185662,-0.451590214767275,0.138202741346038
"APOE",0.226411162474209,0.0520027306597551,-0.291907898475759,0.359057411609233,-0.307042477699474
"APOH",0.678581738475337,0.455056245915811,-0.530900551555681,-0.427857256363886,-0.0140498660679299
"APP",-0.0118204163988433,-0.0242286958243478,-0.0591756238172894,-2.65544407279982e-05,-0.0350493176741153
"APPL1",-0.310451449180643,-0.463473392854684,0.694784973967354,0.397115996142136,0.377357037767927
"APPL2",0.568486605574572,0.748530051572317,-0.478230940146667,-0.268669408022789,0.292391589895564
"APRT",0.596489003915872,0.680838757572964,-0.398478052691713,-0.35305758966713,0.300101747151276
"AQP4",0.707766303236678,0.700385605252597,-0.724347154277681,-0.449297536762289,0.0634614190734529
"ARF1",-0.686163871941524,-0.764398952506314,0.879823362060096,0.47264460033895,0.156568289223348
"ARF4",0.447103303540302,0.428337027528122,-0.082810285997418,0.242186792468821,0.420529371786624
"ARF5",-0.29445471447,-0.484450205452348,0.74805929378917,0.408573074834194,0.513103563775069
"ARHGAP1",0.137530389534376,-0.163687488693595,0.520443142881787,0.798041685416113,0.598554768453872
"ARHGAP35",-0.306860412080207,-0.362887207475066,0.63772735200353,0.532969120711967,0.334265256584982
"ARHGAP5",-0.0539141999485121,0.0835999671086756,-0.127949391263808,0.00845409524112146,-0.0524047841063271
"ARHGDIA",-0.719697920539722,-0.827528957513248,0.888976243094253,0.508012612968079,0.104775946849236
"ARHGDIB",0.594252178229036,0.622764902661294,-0.511091273416563,-0.521979203185417,0.105272808332066
"ARHGEF12",-0.400055165415511,-0.422980410004836,0.633566574279422,0.433040069241633,0.290763553504459
"ARHGEF2",-0.17338717208831,-0.364163444431709,0.737147577610153,0.412117368563873,0.523610787892211
"ARHGEF7",-0.391361952798641,-0.490481729908859,0.888434488500153,0.41842326986622,0.495502421408598
"ARL3",0.200505999394959,0.0796463729835341,0.345676516495372,0.386435051473944,0.640521671938816
"ARL8A",0.546739798334314,0.315345430404149,-0.0531590545071273,0.510911286955384,0.466257122288687
"ARMT1",-0.430705415739301,-0.619063540027242,0.761995080872248,0.557285769599278,0.321899486428762
"ARPC1A",-0.0337472406546327,-0.140162478345233,0.154323772083863,0.764420548715331,0.111358133131916
"ARPC2",0.292333661307548,0.14583019905418,-0.0537804292714026,0.569889156517397,0.206942627354217
"ARPC3",0.1611223806979,-0.00821775817684808,0.0630822896293859,0.320070785471271,0.191143514945175
"ARPC4.TTLL3",-0.188726288294339,-0.400780717001737,0.219756292204957,0.814906980230257,-0.197287074448836
"ARPC5",0.72825624258487,0.7563310542083,-0.472899303090923,-0.493730328635729,0.360520316646665
"ARPC5L",-0.126618815726615,-0.189912709607874,0.322074951943713,0.252468679953727,0.192233331353744
"ARPP19",-0.416872212596478,-0.359106277304651,0.456924200898765,0.0655829429460789,0.0753009282553501
"ARRB1",0.386700187109528,0.38657854857049,-0.425687700379059,-0.079397050346068,-0.0326914202809502
"ARVCF",0.738267979343191,0.933287916600103,-0.698005558074397,-0.432372346496995,0.318791394773317
"ASAH1",0.576820357536086,0.915291135900514,-0.736487450542951,-0.489315307832335,0.14400207092419
"ASMTL",0.142439093895997,-0.197010634688972,0.106385396749371,0.479482706763052,-0.0602931218167476
"ASNA1",0.754719097558818,0.358573637059183,0.038588606524138,0.294246478147773,0.635773393070775
"ASPA",0.335093692527464,0.384215126743411,-0.562267972502187,-0.0363741317242161,-0.353525992298949
"ASPH",0.954909791309634,0.799852918890359,-0.54441462581029,-0.410671872836281,0.382427616403285
"ASRGL1",-0.147769338925067,0.0542875487299546,-0.153649385670772,-0.230263159212402,-0.24271833590216
"ASS1",0.660910265166471,0.710970864399132,-0.6516415830228,-0.316869523985479,0.0720564666014095
"ATCAY",-0.324054509243696,-0.437093121748622,0.836295660434163,0.436627434119591,0.534515274435767
"ATG7",-0.530455601056122,-0.601992764664385,0.751648883339291,0.424618397062921,0.207891828390499
"ATIC",0.431933276159815,0.114222030135613,0.294664255210707,0.445675617963163,0.600034225828848
"ATL1",-0.315385288528242,-0.548987941218143,0.898279150712997,0.705116027696022,0.50669906473432
"ATL3",0.90887183619038,0.705637938079222,-0.42845815136834,-0.291644023680725,0.434796267381955
"ATOX1",-0.134225716492476,-0.363878794503689,0.484130903829267,0.0568082925456997,0.133623597336332
"ATP1A1",-0.642606908796633,-0.599698365733254,0.619474359711474,0.393562768908244,0.0256484436107746
"ATP1A2",-0.0907315877091925,-0.0314272898818503,0.178775219440701,-0.045262293381408,0.34117943667024
"ATP1A3",-0.609751308708081,-0.535032781655559,0.495087349835269,0.547325125000718,-0.0296409422320606
"ATP1B1",-0.616138533584756,-0.591440253168159,0.556741150351352,0.345431822529993,-0.0325287841998148
"ATP1B2",-0.178287869784657,-0.100585428212947,0.137945697308831,0.111841691035378,0.214412300480149
"ATP1B3",0.791483730887302,0.84873069281224,-0.700415708627292,-0.401015172812895,0.234159605407724
"ATP2A2",0.730034402544209,0.30535296654826,-0.0458509901910825,0.247646653447151,0.526135036774449
"ATP2B1",-0.670739813140657,-0.812070610614784,0.86062742464113,0.459827386795582,0.106591666009262
"ATP2B2",-0.6158093702248,-0.689798943265483,0.818011560345421,0.328972559592149,0.151398010013034
"ATP2B3",-0.722170973086594,-0.770095193935633,0.84971979629123,0.351554106035762,0.123151402640335
"ATP2B4",-0.714973886931842,-0.74769293660146,0.772824373956922,0.462991544339312,0.00935648765471662
"ATP5A1",0.66367121847861,0.921141840159908,-0.61309196355598,-0.402563196634744,0.272785453825293
"ATP5B",0.718337257252916,0.942334941950384,-0.630454125550793,-0.417575535271473,0.288241570032029
"ATP5C1",0.681604933853585,0.906143966823695,-0.578231005503677,-0.416332583004637,0.318724737162113
"ATP5F1",0.685137995151316,0.930970041365463,-0.625585136258208,-0.402863885057921,0.315233131560263
"ATP5H",0.66324819412059,0.916648172016453,-0.621333726339918,-0.470066000875742,0.264413458802901
"ATP5O",0.684535689724113,0.923822461251619,-0.609501318136004,-0.432599667795986,0.312589189886066
"ATP6V0A1",-0.201579226110165,-0.344017918052323,0.542806439322164,0.954982333743856,0.254183763762041
"ATP6V0D1",-0.155895255011373,-0.384111636784269,0.557023994359909,0.961506808747846,0.251771153557285
"ATP6V1A",-0.477997533206924,-0.656002199642184,0.681688166184194,0.928763128896606,0.0252247159546886
"ATP6V1B2",-0.44170842776372,-0.625412704271204,0.567493917060171,0.902442035414874,-0.10146267024865
"ATP6V1C1",-0.412592053689548,-0.593426930239645,0.586033648273156,0.951563736309304,-0.00633740595272299
"ATP6V1D",0.156168422412989,0.482200216919335,-0.253765794101762,-0.120668158226129,0.194771851528914
"ATP6V1E1",-0.300162876055183,-0.40234212624341,0.582767087628132,0.836301609362036,0.179805034238899
"ATP6V1F",-0.35501964519768,-0.526175159944245,0.352800732109044,0.809611510139948,-0.282361104217098
"ATP6V1G1",0.736240826564829,0.749920991852065,-0.604467403657787,-0.0638539746353213,0.159032549287619
"ATP6V1G2",-0.408023679273707,-0.575780815680542,0.582965111274134,0.914517866360735,-0.0189341332486558
"ATP6V1H",-0.53977497127885,-0.698140419677041,0.678363534234222,0.906559785228331,-0.0082174305495528
"ATP8A1",-0.244870106710277,-0.431536368129227,0.484518131798758,0.811754210921563,0.134333645901773
"ATP9A",0.486507424928306,0.395640485726079,-0.154537064367755,0.263244930060192,0.468018924655035
"ATRN",-0.301390499903997,-0.504637239732462,0.636451751781244,0.626046375894307,0.287890250447921
"ATXN10",0.220104082368261,0.354664832169012,0.114554625909378,-0.186926802150504,0.481172691002109
"B3GALTL",0.853725753419623,0.807135265393332,-0.556869071662746,-0.454043797749053,0.385754950322203
"B4GAT1",0.739876033623366,0.5361625395442,-0.474558331692843,-0.0300616132261042,0.153279303974096
"BAG3",0.538766628386322,0.794445313426754,-0.824451941919917,-0.623563109554272,-0.0583459109372719
"BAG6",-0.407507179168764,-0.45882283179471,0.808190467954967,0.388271616490785,0.479406061086558
"BAIAP2",-0.648958390814923,-0.744554478885009,0.92243209283531,0.554572839092691,0.22058071913144
"BANF1",0.436065420245552,0.830627083780768,-0.582984653137729,-0.46173461133716,0.23594954783187
"BASP1",-0.778826642959264,-0.813281213414433,0.717524761909165,0.345516474441061,-0.0593273343284269
"BBOX1",0.28908023467531,0.536060001013568,-0.4944166606371,-0.478072445527526,-0.0147411487174429
"BCAM",0.757475347436455,0.908048203440525,-0.645503204740099,-0.435828416553559,0.234034692046385
"BCAN",0.0970466628470601,0.128839967699581,-0.442777361431505,0.26065153328783,-0.427643712773687
"BCAP31",0.766235942181963,0.605090193851428,-0.118715871006628,-0.0668990177990678,0.690054724174094
"BCAS1",0.13100937960588,-0.0541158558799567,-0.15212391521048,0.394164675075293,-0.184257630394602
"BDH2",0.704803485721267,0.609412299961758,-0.79645323462669,-0.611655053699023,-0.233481735526807
"BGN",0.537599656127542,0.766481420778998,-0.436308718277358,-0.312211541626559,0.245859812822325
"BIN1",-0.677484074684444,-0.85390354625538,0.685916559033421,0.649992224169991,-0.23887677552673
"BLMH",-0.362707561797899,-0.234126198474207,0.0630324589612855,-0.471621304405568,-0.326411204870999
"BLVRA",-0.384383577244731,-0.526329580693227,0.391128761209614,0.250537503509477,-0.140748093051895
"BLVRB",0.922419317505834,0.747588205026839,-0.553150267395981,-0.341847897141717,0.364391834221556
"BPNT1",0.0432009430716378,-0.0476230167575858,0.0434862459289282,0.239644095228698,-0.0578324857231027
"BRK1",-0.324542916821851,-0.491495728063966,0.469125828051957,0.260996206970577,0.05742521126908
"BSG",0.610081390854637,0.910976374235344,-0.582724887344142,-0.420438630214158,0.354917468804518
"BSN",-0.721114819978155,-0.778034586244844,0.897065509963193,0.411604947336933,0.129411652280641
"BST1",0.631130961430029,0.792092993558693,-0.656747577222091,-0.429546077845726,0.157837560113918
"BTN3A3",0.587607328825678,0.397284734823084,0.0552945951178748,0.00890979020924538,0.715711704378537
"C11orf54",0.577686204887816,0.488846235165188,-0.541281184413587,-0.625214093374215,-0.0346049708473029
"C11orf68",-0.587495560279241,-0.580635371973855,0.631069874321241,0.401836237169742,-0.0384022740450628
"C14orf166",0.0171356267996521,-0.183620676208657,0.520835429373629,0.549684738500902,0.47206464397882
"C16orf13",-0.614130431639589,-0.543583091855613,0.583371332703535,0.0577188950557477,0.0114077287440122
"C1QBP",0.544170377066241,0.878159773794787,-0.742829983411958,-0.430206295752473,0.0247943906576426
"C3",0.334847685898512,0.363504278453657,-0.715506836976702,-0.427152001155878,-0.383605691885379
"C4A",0.767433841595474,0.814663690139986,-0.794035526660581,-0.439045416851584,0.0565968603515681
"CA1",-0.0127604437783502,-0.0867961530573835,-0.399158700056263,-0.0819763903079597,-0.737853552430336
"CA2",0.185524078178611,0.176204494059879,-0.40219420217291,0.0767286807512779,-0.37960909290853
"CA4",-0.544693751213739,-0.426614369489557,0.644366607877246,0.321563843197429,0.124013865543539
"CAB39",-0.652774553884559,-0.525357593163728,0.57279148324764,0.390589188797475,0.0774765470380311
"CAB39L",0.35322966478623,0.615174662905336,-0.302202327677457,-0.44913468450777,0.220212218076533
"CACNA2D1",-0.340807434248231,-0.276640513074905,0.407114413132315,0.232117574814796,0.0357247639148047
"CACNA2D2",0.378508391213596,0.399144667807224,-0.0924164733650675,-0.285080584483435,0.282488916349945
"CACNA2D3",-0.66813350027321,-0.501982100603795,0.188883097755427,0.0800422534253721,-0.448805164753331
"CACYBP",-0.663037016700497,-0.855439921550195,0.641559241359462,0.473667611099948,-0.250689200032326
"CADM1",-0.145100831375805,-0.243118017328857,0.221736537044293,0.705138394416334,0.022412013870781
"CADM2",-0.479574014382712,-0.477319533931693,0.326969482995416,0.692415236196983,-0.300369891503474
"CADM3",-0.708554123894518,-0.738775125567794,0.837640997545799,0.492921305891329,0.163591534574538
"CADM4",0.73565977391604,0.871572485982742,-0.89252230721481,-0.494264043878142,-0.108844205147367
"CADPS",-0.429150094888888,-0.603175970479147,0.965116104801789,0.665830602243185,0.505051258918759
"CALB1",-0.0875568343756064,-0.352155827773101,0.42481244200201,0.10060650001718,0.0355709936915124
"CALB2",0.491183117274837,0.261613133377,-0.21051499515027,-0.191151754882477,0.112159057141749
"CALM2",-0.616442723177411,-0.776995493028503,0.700137701932225,0.259628495954939,-0.120703160461438
"CALML5",-0.109059903162304,-0.141714199824772,-0.0611873798672038,-0.302507784225118,-0.372983372119334
"CALR",0.979278703004248,0.747257325576893,-0.579217020777968,-0.369480661599052,0.338664732823253
"CALU",0.969551726390695,0.809176432751543,-0.63185571247822,-0.360913230229678,0.336279790368873
"CAMK1D",-0.116694986187108,-0.26845760289724,0.647163474977005,0.476648242096221,0.436453263270966
"CAMK2A",-0.478432849436586,-0.477095781107334,0.681823657078012,0.7465176626268,0.232048229312029
"CAMK2B",0.054017472661542,0.239558999495185,-0.0538189959349064,0.0898572549297527,0.269101804676013
"CAMK2D",0.156614263435858,0.37825874328915,-0.229818611708911,-0.0135443197449002,0.237444678219188
"CAMK2G",0.213672174075687,0.431718032912092,-0.320954681326479,-0.259280423138587,0.172956523692487
"CAMK4",-0.328250236183506,-0.400149950101617,0.807371739594198,0.38298894759456,0.503844973075042
"CAMKV",-0.292273308315284,-0.32168264398562,0.55845753625856,0.565821792857011,0.299972026648418
"CAMSAP3",-0.357481714461971,-0.378926565848455,0.739687729325464,0.286365753616134,0.3942477313339
"CAND1",-0.798349474082552,-0.75524646018035,0.606259281056828,0.521610449533491,-0.232800631433885
"CANX",0.982214378348553,0.850252746057414,-0.623995840865146,-0.390004539914492,0.391594734084832
"CAP1",0.311320687402424,0.496802146951145,-0.542610621902265,-0.721135383905212,-0.148675057772991
"CAP2",-0.421855024743641,-0.575637904280694,0.884306969537783,0.421211911205192,0.405757980846669
"CAPG",0.660026498699783,0.806833502162756,-0.666894480398263,-0.534579332596263,0.140806576683919
"CAPN1",0.223125598992474,0.349803904090651,-0.0819045053994124,-0.159813833122972,0.336792375623901
"CAPN2",0.78022297289532,0.907334227230545,-0.714729787492658,-0.53117494969401,0.292723317854976
"CAPN5",0.573596139058652,0.786636864661855,-0.571059334630211,-0.465868543891147,0.347580984074832
"CAPNS1",0.817248478166283,0.926058587840503,-0.690368642891302,-0.615672116123402,0.278403407309831
"CAPS",0.923055667570498,0.864740648392156,-0.614227650724523,-0.488310813603402,0.358800524762616
"CAPZA1",-0.0535221339946256,-0.214715833683626,0.142452801654,0.169345153442148,-0.216020507138797
"CAPZA2",-0.612664440262668,-0.736022773241296,0.602660923177604,0.586972587583294,-0.236704884171381
"CAPZB",-0.457778752688413,-0.525085093715689,0.423073208317812,0.175058368185657,-0.229001947577598
"CARKD",0.252368570278602,0.341831321840434,-0.500906060550681,-0.424792855261938,-0.306421384598096
"CARS",-0.57401096723334,-0.575417881018306,0.740108975072523,0.239015867936232,0.269654614447851
"CASKIN1",-0.376640250875044,-0.477383366646033,0.824839701106656,0.352846362620627,0.443469352687832
"CASP14",-0.0778488268168756,-0.111390973695345,-0.0801850449720485,-0.331943719623101,-0.369545044479256
"CAST",0.0394975152936907,0.0929703506284081,-0.336406343276658,-0.414482620915643,-0.300112625746885
"CAT",0.834107335090741,0.834471089512777,-0.718295302823313,-0.495692268733484,0.0857733382696161
"CAV1",0.601959364495356,0.824182098559033,-0.543575929970005,-0.407750788835889,0.295521961147254
"CBR1",0.631178603770617,0.579987797363832,-0.500155571596886,-0.0440836391396759,0.183400237456475
"CBR3",0.283108106765304,0.460312152212707,-0.196857486327575,-0.435944777353309,0.290623339438763
"CBS",-0.319021385952199,-0.334138545601707,-0.157675074534698,0.0645259864022615,-0.692023361428569
"CCDC6",-0.385808881118168,-0.583762088772179,0.8035602313285,0.635482032047026,0.296503650289585
"CCNY",-0.618264832755184,-0.795793618661678,0.881426873678516,0.531987553636289,0.171489452146746
"CCT2",0.00684107487147515,-0.382254835335505,0.718428912875674,0.685017266707681,0.520839628103322
"CCT3",-0.157143138678443,-0.401802728656321,0.710839490581322,0.811650486422656,0.481737551504767
"CCT4",-0.131759538415777,-0.322209162503261,0.556993171543643,0.845694427234107,0.334775143473189
"CCT5",0.0561080326844589,-0.262008092916779,0.619084385305336,0.667347347837947,0.454460054833283
"CCT6A",-0.0963980740467254,-0.312189557041972,0.572151679114121,0.855348365242266,0.383087753663778
"CCT7",-0.264582847959574,-0.552484558882775,0.84524865214052,0.779184353795458,0.465384927120694
"CCT8",-0.0350603324834452,-0.386040816257225,0.702591488280583,0.684768375432027,0.459105113467259
"CD109",0.720507187735208,0.948580035211573,-0.612003045887602,-0.480847407901844,0.388424957031348
"CD14",0.619030753134784,0.828527961215299,-0.639788159181408,-0.498958393399779,0.270863941966633
"CD163",0.811494411256147,0.743600804539732,-0.56452092955943,-0.449810994518545,0.257089025500054
"CD200",-0.658591807530976,-0.748923307631359,0.785489493606853,0.514349869407266,0.0218415784771285
"CD38",0.704355859242411,0.781492922036067,-0.660569115674937,-0.461268498833944,0.265137981506122
"CD44",0.868824270176637,0.952617604605328,-0.76232079655641,-0.553177240803357,0.267272284095078
"CD47",-0.845513260101392,-0.83718788840956,0.75959064239765,0.447084214793659,-0.0727171245923946
"CD81",0.26604418696238,0.0924148860876221,-0.0465305257254117,-0.312789744562064,0.012343932009796
"CD82",-0.0144173062701076,-0.0446283285903282,-0.46535781859188,-0.0688456483160838,-0.66174180084183
"CD9",0.301324515963916,0.283105260758893,-0.476777128461281,-0.115364077831951,-0.183976470841391
"CDC37",-0.497163282066255,-0.768079866240477,0.861118916159689,0.450042503573115,0.155595914749169
"CDC42",0.0949928484631001,0.36604944763864,-0.1426426398284,-0.278837739019203,0.405110840912022
"CDC42BPB",-0.454984415183789,-0.497419233119712,0.687740989788776,0.441048002560204,0.330381964320994
"CDC42EP4",0.667239797419337,0.841435290546613,-0.71235392158181,-0.651335523948862,0.137236870076891
"CDH13",-0.715748947079417,-0.75052137290756,0.517515491873244,0.456838051716445,-0.354862077683575
"CDH2",0.538808172353353,0.836301517130892,-0.622180880794797,-0.382775150916501,0.208369204840852
"CDK5",-0.415143719141905,-0.471174230223329,0.693617079335089,0.603427391241486,0.286258842297567
"CELSR2",0.869296378808874,0.918597972095182,-0.588901170948252,-0.459172218976476,0.392316927134139
"CES1",0.83524568749193,0.727674167005446,-0.553491851804436,-0.415930785864347,0.274894619030238
"CFH",0.735710271811024,0.520897758627062,-0.583762421475713,-0.203916148491899,-0.032902946608928
"CFL1",-0.298631418238014,-0.575017146879848,0.649874355884042,0.272284872573246,0.0839271542522339
"CFL2",-0.148983379755661,-0.425068278378428,0.501658042328828,0.263037352818822,0.175246007774155
"CHCHD3",0.61146267354967,0.924115447904972,-0.57684380013144,-0.448034041146569,0.359414260189105
"CHDH",0.583794380006834,0.843587558356131,-0.483035739332946,-0.352287587371047,0.297184838800975
"CHGA",-0.240803566526328,-0.364469433327963,-0.100490475094463,0.292803792397733,-0.691557707490648
"CHGB",-0.193500279144372,-0.367581017431967,0.0407727462058347,0.366978247716598,-0.465989862890546
"CHL1",-0.165642384973709,-0.198584169346269,-0.084831598361462,0.546839792754117,-0.461725144849507
"CHMP4B",-0.186702777663217,-0.444617799889103,0.648821214553551,0.641351011077778,0.397831170617081
"CHORDC1",-0.42437163805794,-0.628154655007496,0.678007241274611,0.541018732757146,0.0618534405771154
"CHP1",-0.146024743759216,-0.125833539316901,0.300228076116279,0.304884466040656,0.26614542082348
"CIB1",0.322423808546475,0.439430822945585,-0.307364220134388,-0.171957731002522,0.21024488793863
"CISD1",0.724251553212771,0.890257506230462,-0.64369092252885,-0.565113037031357,0.333458909092081
